"id_people","id_games","word_length","amount_vowels","amount_consonants","time_find_word","status"
7,2107,5,2,3,3.7439999999987776,1
7,2108,9,4,5,2.2179999999989377,1
7,2109,10,5,5,2.213999999999942,1
7,2110,6,3,3,1.9459999999999127,1
7,2111,4,2,2,3.5200000000004366,0
7,2112,11,4,7,2.356999999999971,1
7,2113,9,4,5,2.1229999999995925,1
7,2114,8,4,4,2.004000000000815,1
7,2115,6,2,4,1.8389999999999418,1
7,2116,7,3,4,2.4400000000005093,1
7,2117,7,4,3,2.2399999999997817,1
7,2118,10,5,5,2.20299999999952,1
7,2119,13,6,7,2.3209999999999127,1
7,2120,9,4,5,2.186999999999898,1
7,2121,4,2,2,2.6590000000014697,1
7,2122,11,5,6,2.378999999998996,1
7,2123,10,5,5,2.2269999999989523,1
7,2124,8,4,4,2.3369999999995343,1
7,2125,11,4,7,1.1970000000001164,1
7,2126,10,4,6,2.125,1
7,2127,8,3,5,1.143000000000029,1
7,2128,7,4,3,3.058000000000902,1
8,2129,9,4,5,2.4577163840003777,1
8,2130,13,5,8,NaN,1
8,2131,10,4,6,1.622172920000594,1
8,2132,12,5,7,7.46998874000019,1
8,2133,7,4,3,3.996979671999725,1
8,2134,7,4,3,NaN,1
8,2135,7,3,4,2.3528881590009405,1
8,2136,12,4,8,NaN,1
8,2137,10,4,6,1.6675752680002915,1
8,2138,6,2,4,NaN,1
8,2139,8,4,4,30.975013061000936,1
8,2140,5,2,3,1.5369329330005712,1
8,2141,7,3,4,NaN,1
8,2142,9,5,4,30.55108514199992,1
8,2143,4,1,3,1.9362293719998436,1
8,2144,6,2,4,5.009098386002734,1
8,2145,9,5,4,NaN,1
8,2146,8,3,5,7.872335215997737,1
8,2147,7,3,4,2.3392694249996566,1
8,2148,4,2,2,2.741751898000075,1
8,2149,11,5,6,NaN,1
8,2150,9,3,6,NaN,1
8,2151,6,3,3,NaN,1
8,2152,15,7,8,NaN,1
8,2153,5,3,2,2.35616943399873,1
8,2154,10,5,5,2.45927626699995,1
8,2155,7,3,4,2.1491035189999934,1
8,2156,11,5,6,1.431813092999846,1
8,2157,12,5,7,1.5362668800007668,1
8,2158,6,3,3,2.253123622000203,1
8,2159,4,1,3,4.666014019999693,1
8,2160,8,3,5,NaN,1
8,2161,7,2,5,NaN,1
8,2162,9,4,5,NaN,1
8,2163,11,6,5,2.1504859699998637,1
8,2164,10,5,5,NaN,1
8,2165,10,5,5,1.637299723999604,1
8,2166,6,3,3,3.893726459999016,1
8,2167,7,3,4,NaN,1
8,2168,11,6,5,NaN,1
8,2169,9,3,6,NaN,1
8,2170,9,5,4,NaN,1
8,2171,8,4,4,NaN,1
8,2172,12,5,7,1.6354717289996188,1
8,2173,8,4,4,1.7419502230004582,1
8,2174,9,5,4,2.4686155089984823,1
8,2175,6,2,4,2.13521876599998,1
8,2176,8,4,4,1.7428589340001963,1
8,2177,9,4,5,3.148201694999443,1
8,2178,6,3,3,2.252703633999772,1
8,2179,9,4,5,2.3550449829999707,1
8,2180,8,5,3,1.4331073310022475,1
8,2181,7,2,5,1.4315775860013673,1
8,2182,9,4,5,2.4554433340017567,1
8,2183,7,3,4,2.2516842229997565,1
8,2184,6,3,3,1.5820682180019503,1
8,2185,11,5,6,1.5353645039995172,1
8,2186,7,3,4,2.252344833999814,1
8,2187,5,3,2,2.149952753003163,1
8,2188,7,4,3,2.189308422999602,1
8,2189,12,5,7,1.4330420209989825,1
8,2190,7,4,3,1.3545380200012005,1
8,2191,8,3,5,2.2201118299999507,1
8,2192,5,2,3,2.7649645159981446,1
8,2193,8,4,4,2.7985210759979964,1
8,2194,8,4,4,2.253101398000581,1
8,2195,9,5,4,1.9717397439999331,1
8,2196,10,3,7,1.3690015020001738,1
8,2197,6,2,4,2.0479479229979916,1
8,2198,5,2,3,1.5355001660027483,1
8,2199,10,5,5,2.04907295400335,1
8,2200,6,2,4,2.76433908800027,1
8,2201,5,2,3,2.8680624829976296,1
8,2202,8,4,4,1.5286153099987132,1
8,2203,11,5,6,1.5362844629999017,1
8,2204,10,4,6,2.2519196050016035,1
8,2205,11,5,6,2.282228052998107,1
8,2206,14,6,8,1.4645657459986978,1
8,2207,11,4,7,1.4336818099982338,1
8,2208,7,3,4,2.866649564999534,1
8,2209,7,3,4,2.252871980999771,1
8,2210,8,3,5,2.25190324399955,1
8,2211,9,3,6,1.4082694470016577,1
8,2212,5,2,3,3.531521552002232,1
8,2213,10,5,5,2.25257559199963,1
8,2214,8,4,4,1.6382196100021247,1
8,2215,9,4,5,1.604163684998639,1
8,2216,13,6,7,1.452375774999382,1
8,2217,10,4,6,1.498231821002264,1
8,2218,13,6,7,2.1506885399976454,1
8,2219,6,3,3,1.5363916659989627,1
8,2220,6,3,3,2.7644940259997384,1
8,2221,7,4,3,1.9613060659976327,1
8,2222,5,1,4,1.362966418000724,1
8,2223,14,5,9,1.3869606500011287,1
8,2224,7,3,4,2.2509109179991356,1
8,2225,7,4,3,2.059480028001417,1
8,2226,10,4,6,1.5736123520000547,1
8,2227,8,4,4,2.252301051001268,1
8,2228,5,2,3,2.1498280099986005,1
8,2229,8,4,4,1.6372154320015397,1
8,2230,9,4,5,2.4582590110003366,1
8,2231,7,4,3,1.4364098010009911,1
8,2232,5,2,3,2.150598517000617,1
8,2233,6,2,4,2.0260895999999775,1
8,2234,15,8,7,1.436147960001108,1
8,2235,5,2,3,2.1485777189991495,1
8,2236,6,2,4,2.1500675759998558,1
8,2237,7,3,4,2.252666271000635,1
8,2238,10,4,6,1.5387527540005976,1
8,2239,11,5,6,2.149986786000227,1
8,2240,11,5,6,1.4635332820034819,1
8,2241,10,4,6,1.341918424997857,1
8,2242,7,3,4,2.149959801001387,1
8,2243,7,3,4,2.2090700999979163,1
8,2244,4,1,3,1.9450578869982564,1
